place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,email,contactar_por_telefono,web_estado
ChIJ-xAdoxSLQQ0RaYrYXpO0-PA,Peluquería Abdel & Isa Guerrero,Peluqueria,Fuenlabrada,"Av. de la Hispanidad, 16, Loc 9, 28945 Fuenlabrada, Madrid, España",+34 602 44 86 86,https://peluqueriaabdeleisa.com/,True,4.9,207,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ-xAdoxSLQQ0RaYrYXpO0-PA.jpg,info@peluqueriaabdeleisa.com,False,propia
ChIJzXW8g6GLQQ0Rn465LggjV9s,peluqueria fuenlabrada,Peluqueria,Fuenlabrada,"C. de Honduras, 1, 28944 Fuenlabrada, Madrid, España",+34 632 40 09 31,,False,5,19,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJzXW8g6GLQQ0Rn465LggjV9s.jpg,,True,ninguna
ChIJV9xu9gmLQQ0RzXMJvJULlog,De Milagros Peluqueria Latina Unisex,Peluqueria,Fuenlabrada,"C. de las Nieves, 3, 28941 Fuenlabrada, Madrid, España",+34 628 75 13 87,,False,4.8,86,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJV9xu9gmLQQ0RzXMJvJULlog.jpg,,True,ninguna
ChIJOdmEggmLQQ0RVP8MtUqxAWo,Sonia Reche,Peluqueria,Fuenlabrada,"Tr.ª de las Navas, 1, 28944 Fuenlabrada, Madrid, España",+34 910 42 70 97,,False,4.7,522,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJOdmEggmLQQ0RVP8MtUqxAWo.jpg,,True,ninguna
ChIJ8TVrYdWLQQ0RUypMX5oq2Eg,AYTORPEZA Hair Studio,Peluqueria,Fuenlabrada,"Av. de España, 4, 28941 Fuenlabrada, Madrid, España",+34 617 98 36 60,https://www.treatwell.es/establecimiento/aytorpeza-hair-studio/,True,4.9,598,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ8TVrYdWLQQ0RUypMX5oq2Eg.jpg,,True,propia
ChIJYz6YmAiLQQ0RhXb1kotJrpk,Cóctel Hair Estilistas,Peluqueria,Fuenlabrada,"C. de la Lechuga, 6, 28944 Fuenlabrada, Madrid, España",,http://www.coctelhairestilistas.com/,True,4.9,157,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJYz6YmAiLQQ0RhXb1kotJrpk.jpg,,True,propia
ChIJk9WqZR2LQQ0RHCpi9u7caWM,Mamá Mia Peluquería,Peluqueria,Fuenlabrada,"C. de los Nardos, 6, 28941 Fuenlabrada, Madrid, España",+34 626 34 36 45,https://www.instagram.com/mamamiapelu/,False,4.8,60,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJk9WqZR2LQQ0RHCpi9u7caWM.jpg,,True,social
ChIJvyppOzeLQQ0RQUc7TGZDFIk,Yadel barber shop,Peluqueria,Fuenlabrada,"C. de Húmera, 25, 28945 Fuenlabrada, Madrid, España",+34 671 96 64 48,,False,4.9,114,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJvyppOzeLQQ0RQUc7TGZDFIk.jpg,,True,ninguna
ChIJz-jIOZGLQQ0R-URSPuqcSbM,Peluqueria Oli,Peluqueria,Fuenlabrada,"C. de Galicia, 41, 28942 Fuenlabrada, Madrid, España",+34 916 08 46 50,,False,4.9,61,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJz-jIOZGLQQ0R-URSPuqcSbM.jpg,,True,ninguna
ChIJ9z7lPwmLQQ0RTDcmX41ITG8,Peluqueria Los Amigos,Peluqueria,Fuenlabrada,"C. Ferrocarril, 5, 28944 Fuenlabrada, Madrid, España",+34 602 05 95 00,,False,4.6,73,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ9z7lPwmLQQ0RTDcmX41ITG8.jpg,,True,ninguna
ChIJo4VfDwiLQQ0RAaLADiiB-74,Peluquería Lazitos,Peluqueria,Fuenlabrada,"P.º de San Antonio, 2, Loc 2, 28945 Fuenlabrada, Madrid, España",+34 603 80 00 96,,False,4.6,51,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJo4VfDwiLQQ0RAaLADiiB-74.jpg,,True,ninguna
ChIJa-meTXSLQQ0RS528b1i_ftM,Peluqueria Victor,Peluqueria,Fuenlabrada,"C. de Andorra, 28943 Fuenlabrada, Madrid, España",+34 617 24 81 72,,False,5,35,,,True,ninguna
ChIJg86_YaiLQQ0RmYtN9YsVx14,Maxs_barbershop Peluquería Y Barbershop,Peluqueria,Fuenlabrada,"C. de Belén, 8, 28943 Fuenlabrada, Madrid, España",+34 667 26 63 76,https://www.instagram.com/maxs_barbershop/,False,4.8,138,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJg86_YaiLQQ0RmYtN9YsVx14.jpg,,True,social
ChIJXWP4ESCLQQ0RoQkf3TFLZrw,HONEY HAIR Estilistas,Peluqueria,Fuenlabrada,"C. de las Panaderas, 1, 28944 Fuenlabrada, Madrid, España",+34 618 40 01 07,,False,4.9,175,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJXWP4ESCLQQ0RoQkf3TFLZrw.jpg,,True,ninguna
ChIJsxNGCneLQQ0RYIlwf2caXHM,Peluquería Barbería Casablanca,Peluqueria,Fuenlabrada,"C. De Malta, 4, 28943 Fuenlabrada, Madrid, España",+34 603 28 36 01,,False,4.8,48,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJsxNGCneLQQ0RYIlwf2caXHM.jpg,,True,ninguna
ChIJvY4C6LSLQQ0RnXofybHZIwA,Carlos Conde Peluqueros Fuenlabrada,Peluqueria,Fuenlabrada,"Av. de las Provincias, 18, 28941 Fuenlabrada, Madrid, España",+34 910 21 00 24,https://www.carloscondepeluqueros.com/centros/,True,4.1,148,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJvY4C6LSLQQ0RnXofybHZIwA.jpg,info@carloscondepeluqueros.com,False,propia
ChIJuR4lxF6LQQ0RsXC36hZg2eY,Gio barberstudio,Peluqueria,Fuenlabrada,"P.º de Puerto Rico, 20, Loc 2, 28945 Fuenlabrada, Madrid, España",+34 722 36 47 18,http://giobarberstudio.booksy.com/a,True,5,122,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJuR4lxF6LQQ0RsXC36hZg2eY.jpg,,True,propia
ChIJJcgaCgmLQQ0RDszCrMG7nNk,Peluquería Las Vegas De Caballeros.,Peluqueria,Fuenlabrada,"C/ de Móstoles, 5, 28945 Fuenlabrada, Madrid, España",+34 672 97 53 47,http://www.lasvegas.com/,True,4.1,101,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJJcgaCgmLQQ0RDszCrMG7nNk.jpg,,True,propia
