place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,web_estado,email,contactar_por_telefono,web_obsoleta,web_motivos
ChIJRzeoocCOQQ0RATeeYV1TVoY,nuevo milenio en Alcorcón,Inmobiliaria,Alcorcon,"C. Oslo, 5, 28922 Alcorcón, Madrid, España",+34 916 89 03 03,http://www.nuevomilenio-inmo.com/,True,4.8,544,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJRzeoocCOQQ0RATeeYV1TVoY.jpg,propia,beatriz@nuevomilenio-inmo.com,False,no,web moderna
ChIJdR83ZbSOQQ0RPGAGxYtT9j4,Inmobiliaria MAQUEDA en Alcorcón,Inmobiliaria,Alcorcon,"C. la Cañada, 1, 28922 Alcorcón, Madrid, España",+34 916 43 49 89,http://www.inmobiliariamaqueda.com/,True,4.8,158,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJdR83ZbSOQQ0RPGAGxYtT9j4.jpg,propia,,True,no,web moderna
ChIJrRV7WLqOQQ0R5zf0mpARWKQ,Urbalor Inmobiliaria,Inmobiliaria,Alcorcon,"Av. las Retamas, 3, 28922 Alcorcón, Madrid, España",+34 916 43 92 92,http://www.urbalor.es/,True,4.9,427,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJrRV7WLqOQQ0R5zf0mpARWKQ.jpg,propia,info@urbalor.es,False,no,web moderna
ChIJbS98nziJQQ0RYNpNPjWqJKo,Globalpiso Alcorcón I Oficina Inmobiliaria,Inmobiliaria,Alcorcon,"C. Timanfaya, 35, 28924 Alcorcón, Madrid, España",+34 918 25 00 64,http://www.globalpiso.es/inmobiliaria/alcorcon,True,4.8,142,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJbS98nziJQQ0RYNpNPjWqJKo.jpg,propia,alcorcon@globalpiso.es,False,no,web moderna
ChIJQSuRDpaPQQ0RJOFziJOf5to,Inmara Inmobiliaria | Alcorcón,Inmobiliaria,Alcorcon,"C. Jabonería, 53, 28921 Alcorcón, Madrid, España",+34 919 47 29 45,https://grupoinmara.com/,True,4.8,134,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJQSuRDpaPQQ0RJOFziJOf5to.jpg,propia,,True,no,web moderna
ChIJg_OPiqaOQQ0R1EWoTUqrsxo,Inmobiliaria R House en Alcorcón Ensanche Sur,Inmobiliaria,Alcorcon,"C. Pablo Picasso, 32, Loc 7, 28922 Alcorcón, Madrid, España",+34 911 80 55 83,https://rhouseasesores.com/?utm_source=google&utm_medium=local&utm_campaign=ficha_google_my_business,True,4.9,388,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJg_OPiqaOQQ0R1EWoTUqrsxo.jpg,propia,,True,no,web moderna
ChIJ1Q61vciOQQ0RzGa5K1tVDW4,Inmobiliaria la Llave Alcorcón,Inmobiliaria,Alcorcon,"Av. Villaviciosa, 17, Posterior, 28922 Alcorcón, Madrid, España",+34 919 29 52 32,http://ilallave.com/,True,4.5,108,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJ1Q61vciOQQ0RzGa5K1tVDW4.jpg,propia,david@ilallave.com,False,no,web moderna
ChIJxyfrKIWJQQ0ROiUM29mOa50,Inmobiliaria Hogares en Alcorcón Los Castillos,Inmobiliaria,Alcorcon,"C. Betanzos, 2, 28925 Alcorcón, Madrid, España",+34 915 01 19 88,https://www.hogaresgroup.es/,True,4.9,31,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJxyfrKIWJQQ0ROiUM29mOa50.jpg,franquicia,alcobendasnorte@hogaresgroup.es,False,,
ChIJJX8INjWJQQ0Rk6x8NThsrSs,Inmobiliaria Elite - Desde 1992,Inmobiliaria,Alcorcon,"inmobiliaria Elite, C. Jabonería, 38, 28921 Alcorcón, Madrid, España",+34 610 74 15 81,https://www.elitealcorcon.com/,True,4.8,221,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJJX8INjWJQQ0Rk6x8NThsrSs.jpg,propia,,True,?,HTTP 403
ChIJr5ajg-f3Zw4RBzW_9yQwJVI,Inmobiliaria De La Orden en Alcorcón,Inmobiliaria,Alcorcon,"Pl. la Constitución, 3, 28925 Alcorcón, Madrid, España",+34 674 31 65 42,https://delaordeninmobiliaria.es/inmobiliaria-alcorcon/?utm_source=google&utm_medium=local&utm_campaign=ficha_google_my_business,True,4.8,53,C:\Users\mario\leadgen\leadgen-webs\leads\photos\ChIJr5ajg-f3Zw4RBzW_9yQwJVI.jpg,propia,info@delaordeninmobiliaria.es,False,no,web moderna
