place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,email,contactar_por_telefono,web_estado
ChIJc6q1WdCLQQ0RpOXpGOjLeUQ,Pretty Nails Madrid,Unas,Leganes,"C. Palomares, 2, 28911 Leganés, Madrid, España",+34 642 72 80 66,https://www.instagram.com/prettynails_madrid?igsh=bzhmaDk4ODkxdnQ4,False,5,103,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJc6q1WdCLQQ0RpOXpGOjLeUQ.jpg,,True,social
ChIJ0_ZyZbCJQQ0RBZoVcXnsaas,Daiquiri Nails Leganés,Unas,Leganes,"C. de la Moraña, 1, 28915 Leganés, Madrid, España",+34 662 92 17 93,https://daiquirinails.es/,True,4.8,238,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ0_ZyZbCJQQ0RBZoVcXnsaas.jpg,info@daiquirinails.es,False,propia
ChIJsZJifyCKQQ0RVBWrswB4zy4,Nails Factory Leganés Centro,Unas,Leganes,"C. Juan Muñoz, 10, 28911 Leganés, Madrid, España",+34 911 10 59 51,http://www.nailsfactory.es/,True,4.3,272,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJsZJifyCKQQ0RVBWrswB4zy4.jpg,,True,propia
ChIJx5vOZIqJQQ0RI_czeO56DP4,NATALI NAIL-ART STUDIO,Unas,Leganes,"Pl. de Ventura Rodríguez, 5, Loc 5, 28911 Leganés, Madrid, España",+34 667 48 59 14,https://www.natalinail.es/,True,4.5,99,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJx5vOZIqJQQ0RI_czeO56DP4.jpg,,True,propia
ChIJOSLR9xCJQQ0Rt8EBp7X57o0,Centro De Uñas Y Estética Elizabeth,Unas,Leganes,"C. de la Sagra, 8, 28915 Leganés, Madrid, España",+34 612 44 19 11,http://www.elizabethnailsesthetic.es/,True,4.4,107,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJOSLR9xCJQQ0Rt8EBp7X57o0.jpg,,True,propia
ChIJffPi9auLQQ0RZUl4NSVc7aM,Cataleya Beauty Nails,Unas,Leganes,"Av. de Vicente Aleixandre, 2, Bjo, 28911 Leganés, Madrid, España",+34 722 10 82 46,http://www.cataleyanailsbeauty.es/,True,4.9,26,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJffPi9auLQQ0RZUl4NSVc7aM.jpg,cataleyanailsbeauty@gmail.com,False,propia
ChIJ-eaXVFMnQg0RBZfNw5jPVSI,Hello Nails,Unas,Leganes,"Av. Rey Juan Carlos I, 83, 28916 Leganés, Madrid, España",+34 602 63 86 60,https://hellonails.com/es/,True,4.7,169,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ-eaXVFMnQg0RBZfNw5jPVSI.jpg,,True,propia
ChIJd9aPlnqLQQ0RMtfz6bph9Nw,Sakura Nails Spa Leganés,Unas,Leganes,"C. Getafe, 13, 28912 Leganés, Madrid, España",+34 641 60 36 00,,False,4.5,47,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJd9aPlnqLQQ0RMtfz6bph9Nw.jpg,,True,ninguna
ChIJZ--h0uInQg0RSrZMbi6tjBw,Sarmi Beauty,Unas,Leganes,"C. de Holanda, 8, 28916 Leganés, Madrid, España",+34 614 14 12 63,http://sarmibeauty.booksy.com/,True,5,59,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJZ--h0uInQg0RSrZMbi6tjBw.jpg,,True,propia
ChIJFxoH-pOJQQ0RSr4bH-OgC0I,NBH GLAMOUR,Unas,Leganes,"Av. de la Reina Sofía, 27, 28919 Leganés, Madrid, España",+34 625 52 53 08,https://nbhglamour.com/,True,3.1,393,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJFxoH-pOJQQ0RSr4bH-OgC0I.jpg,,True,propia
